#,Date-Time (MDT),Temperature   (°C),Started,Button Down,Button Up,Low Power Warning,End of File
1,07/01/2025 12:30:00,23.914,Logged,,,,
2,07/01/2025 12:45:00,24.644,,,,,
3,07/01/2025 13:00:00,25.051,,,,,
4,07/01/2025 13:15:00,25.416,,,,,
5,07/01/2025 13:30:00,25.748,,,,,
6,07/01/2025 13:45:00,26.081,,,,,
7,07/01/2025 14:00:00,26.402,,,,,
8,07/01/2025 14:15:00,26.746,,,,,
9,07/01/2025 14:30:00,27.003,,,,,
10,07/01/2025 14:45:00,27.260,,,,,
11,07/01/2025 15:00:00,27.453,,,,,
12,07/01/2025 15:15:00,27.529,,,,,
13,07/01/2025 15:30:00,27.443,,,,,
14,07/01/2025 15:45:00,27.271,,,,,
15,07/01/2025 16:00:00,27.164,,,,,
16,07/01/2025 16:15:00,27.057,,,,,
17,07/01/2025 16:30:00,26.906,,,,,
18,07/01/2025 16:45:00,26.724,,,,,
19,07/01/2025 17:00:00,26.499,,,,,
20,07/01/2025 17:15:00,26.317,,,,,
21,07/01/2025 17:30:00,26.177,,,,,
22,07/01/2025 17:45:00,25.909,,,,,
23,07/01/2025 18:00:00,25.673,,,,,
24,07/01/2025 18:15:00,25.502,,,,,
25,07/01/2025 18:30:00,25.319,,,,,
26,07/01/2025 18:45:00,25.105,,,,,
27,07/01/2025 19:00:00,24.901,,,,,
28,07/01/2025 19:15:00,24.676,,,,,
29,07/01/2025 19:30:00,24.461,,,,,
30,07/01/2025 19:45:00,24.279,,,,,
31,07/01/2025 20:00:00,24.054,,,,,
32,07/01/2025 20:15:00,23.903,,,,,
33,07/01/2025 20:30:00,23.764,,,,,
34,07/01/2025 20:45:00,23.668,,,,,
35,07/01/2025 21:00:00,23.603,,,,,
36,07/01/2025 21:15:00,23.539,,,,,
37,07/01/2025 21:30:00,23.453,,,,,
38,07/01/2025 21:45:00,23.367,,,,,
39,07/01/2025 22:00:00,23.239,,,,,
40,07/01/2025 22:15:00,23.121,,,,,
41,07/01/2025 22:30:00,22.992,,,,,
42,07/01/2025 22:45:00,22.874,,,,,
43,07/01/2025 23:00:00,22.788,,,,,
44,07/01/2025 23:15:00,22.638,,,,,
45,07/01/2025 23:30:00,22.552,,,,,
46,07/01/2025 23:45:00,22.381,,,,,
47,07/02/2025 00:00:00,22.273,,,,,
48,07/02/2025 00:15:00,22.102,,,,,
49,07/02/2025 00:30:00,21.984,,,,,
50,07/02/2025 00:45:00,21.823,,,,,
51,07/02/2025 01:00:00,21.673,,,,,
52,07/02/2025 01:15:00,21.480,,,,,
53,07/02/2025 01:30:00,21.308,,,,,
54,07/02/2025 01:45:00,21.158,,,,,
55,07/02/2025 02:00:00,20.997,,,,,
56,07/02/2025 02:15:00,20.825,,,,,
57,07/02/2025 02:30:00,20.664,,,,,
58,07/02/2025 02:45:00,20.493,,,,,
59,07/02/2025 03:00:00,20.332,,,,,
60,07/02/2025 03:15:00,20.193,,,,,
61,07/02/2025 03:30:00,20.032,,,,,
62,07/02/2025 03:45:00,19.903,,,,,
63,07/02/2025 04:00:00,19.753,,,,,
64,07/02/2025 04:15:00,19.656,,,,,
65,07/02/2025 04:30:00,19.560,,,,,
66,07/02/2025 04:45:00,19.410,,,,,
67,07/02/2025 05:00:00,19.302,,,,,
68,07/02/2025 05:15:00,19.217,,,,,
69,07/02/2025 05:30:00,19.099,,,,,
70,07/02/2025 05:45:00,19.013,,,,,
71,07/02/2025 06:00:00,18.938,,,,,
72,07/02/2025 06:15:00,18.863,,,,,
73,07/02/2025 06:30:00,18.809,,,,,
74,07/02/2025 06:45:00,18.788,,,,,
75,07/02/2025 07:00:00,18.777,,,,,
76,07/02/2025 07:15:00,18.755,,,,,
77,07/02/2025 07:30:00,18.777,,,,,
78,07/02/2025 07:45:00,18.830,,,,,
79,07/02/2025 08:00:00,18.916,,,,,
80,07/02/2025 08:15:00,19.002,,,,,
81,07/02/2025 08:30:00,19.142,,,,,
82,07/02/2025 08:45:00,19.292,,,,,
83,07/02/2025 09:00:00,19.474,,,,,
84,07/02/2025 09:15:00,19.667,,,,,
85,07/02/2025 09:30:00,19.871,,,,,
86,07/02/2025 09:45:00,20.139,,,,,
87,07/02/2025 10:00:00,20.418,,,,,
88,07/02/2025 10:15:00,20.729,,,,,
89,07/02/2025 10:30:00,21.040,,,,,
90,07/02/2025 10:45:00,21.362,,,,,
91,07/02/2025 11:00:00,21.683,,,,,
92,07/02/2025 11:15:00,22.048,,,,,
93,07/02/2025 11:30:00,22.445,,,,,
94,07/02/2025 11:45:00,22.820,,,,,
95,07/02/2025 12:00:00,23.217,,,,,
96,07/02/2025 12:15:00,23.614,,,,,
97,07/02/2025 12:30:00,24.011,,,,,
98,07/02/2025 12:45:00,24.397,,,,,
99,07/02/2025 13:00:00,24.751,,,,,
100,07/02/2025 13:15:00,25.148,,,,,
101,07/02/2025 13:30:00,25.469,,,,,
102,07/02/2025 13:45:00,25.780,,,,,
103,07/02/2025 14:00:00,26.059,,,,,
104,07/02/2025 14:15:00,26.381,,,,,
105,07/02/2025 14:30:00,26.660,,,,,
106,07/02/2025 14:45:00,26.896,,,,,
107,07/02/2025 15:00:00,27.121,,,,,
108,07/02/2025 15:15:00,27.282,,,,,
109,07/02/2025 15:30:00,27.411,,,,,
110,07/02/2025 15:45:00,27.571,,,,,
111,07/02/2025 16:00:00,27.732,,,,,
112,07/02/2025 16:15:00,27.818,,,,,
113,07/02/2025 16:30:00,27.754,,,,,
114,07/02/2025 16:45:00,27.786,,,,,
115,07/02/2025 17:00:00,27.732,,,,,
116,07/02/2025 17:15:00,27.722,,,,,
117,07/02/2025 17:30:00,27.668,,,,,
118,07/02/2025 17:45:00,27.593,,,,,
119,07/02/2025 18:00:00,27.475,,,,,
120,07/02/2025 18:15:00,27.336,,,,,
121,07/02/2025 18:30:00,27.175,,,,,
122,07/02/2025 18:45:00,26.971,,,,,
123,07/02/2025 19:00:00,26.767,,,,,
124,07/02/2025 19:15:00,26.542,,,,,
125,07/02/2025 19:30:00,26.263,,,,,
126,07/02/2025 19:45:00,26.038,,,,,
127,07/02/2025 20:00:00,25.748,,,,,
128,07/02/2025 20:15:00,25.534,,,,,
129,07/02/2025 20:30:00,25.298,,,,,
130,07/02/2025 20:45:00,25.094,,,,,
131,07/02/2025 21:00:00,24.912,,,,,
132,07/02/2025 21:15:00,24.665,,,,,
133,07/02/2025 21:30:00,24.429,,,,,
134,07/02/2025 21:45:00,24.214,,,,,
135,07/02/2025 22:00:00,24.075,,,,,
136,07/02/2025 22:15:00,24.011,,,,,
137,07/02/2025 22:30:00,23.957,,,,,
138,07/02/2025 22:45:00,23.871,,,,,
139,07/02/2025 23:00:00,23.796,,,,,
140,07/02/2025 23:15:00,23.603,,,,,
141,07/02/2025 23:30:00,23.474,,,,,
142,07/02/2025 23:45:00,23.324,,,,,
143,07/03/2025 00:00:00,23.174,,,,,
144,07/03/2025 00:15:00,23.078,,,,,
145,07/03/2025 00:30:00,22.917,,,,,
146,07/03/2025 00:45:00,22.745,,,,,
147,07/03/2025 01:00:00,22.552,,,,,
148,07/03/2025 01:15:00,22.370,,,,,
149,07/03/2025 01:30:00,22.187,,,,,
150,07/03/2025 01:45:00,21.984,,,,,
151,07/03/2025 02:00:00,21.791,,,,,
152,07/03/2025 02:15:00,21.598,,,,,
153,07/03/2025 02:30:00,21.437,,,,,
154,07/03/2025 02:45:00,21.265,,,,,
155,07/03/2025 03:00:00,21.093,,,,,
156,07/03/2025 03:15:00,20.911,,,,,
157,07/03/2025 03:30:00,20.772,,,,,
158,07/03/2025 03:45:00,20.622,,,,,
159,07/03/2025 04:00:00,20.471,,,,,
160,07/03/2025 04:15:00,20.364,,,,,
161,07/03/2025 04:30:00,20.235,,,,,
162,07/03/2025 04:45:00,20.096,,,,,
163,07/03/2025 05:00:00,19.978,,,,,
164,07/03/2025 05:15:00,19.882,,,,,
165,07/03/2025 05:30:00,19.753,,,,,
166,07/03/2025 05:45:00,19.656,,,,,
167,07/03/2025 06:00:00,19.581,,,,,
168,07/03/2025 06:15:00,19.485,,,,,
169,07/03/2025 06:30:00,19.442,,,,,
170,07/03/2025 06:45:00,19.388,,,,,
171,07/03/2025 07:00:00,19.345,,,,,
172,07/03/2025 07:15:00,19.302,,,,,
173,07/03/2025 07:30:00,19.324,,,,,
174,07/03/2025 07:45:00,19.313,,,,,
175,07/03/2025 08:00:00,19.377,,,,,
176,07/03/2025 08:15:00,19.420,,,,,
177,07/03/2025 08:30:00,19.485,,,,,
178,07/03/2025 08:45:00,19.603,,,,,
179,07/03/2025 09:00:00,19.774,,,,,
180,07/03/2025 09:15:00,19.935,,,,,
181,07/03/2025 09:30:00,20.150,,,,,
182,07/03/2025 09:45:00,20.386,,,,,
183,07/03/2025 10:00:00,20.622,,,,,
184,07/03/2025 10:15:00,20.879,,,,,
185,07/03/2025 10:30:00,21.190,,,,,
186,07/03/2025 10:45:00,21.533,,,,,
187,07/03/2025 11:00:00,21.834,,,,,
188,07/03/2025 11:15:00,22.198,,,,,
189,07/03/2025 11:30:00,22.541,,,,,
190,07/03/2025 11:45:00,22.938,,,,,
191,07/03/2025 12:00:00,23.324,,,,,
192,07/03/2025 12:15:00,23.721,,,,,
193,07/03/2025 12:30:00,24.043,,,,,
194,07/03/2025 12:45:00,24.440,,,,,
195,07/03/2025 13:00:00,24.815,,,,,
196,07/03/2025 13:15:00,25.169,,,,,
197,07/03/2025 13:30:00,25.555,,,,,
198,07/03/2025 13:45:00,25.888,,,,,
199,07/03/2025 14:00:00,26.263,,,,,
200,07/03/2025 14:15:00,26.585,,,,,
201,07/03/2025 14:30:00,26.896,,,,,
202,07/03/2025 14:45:00,27.185,,,,,
203,07/03/2025 15:00:00,27.496,,,,,
204,07/03/2025 15:15:00,27.732,,,,,
205,07/03/2025 15:30:00,27.893,,,,,
206,07/03/2025 15:45:00,28.000,,,,,
207,07/03/2025 16:00:00,28.065,,,,,
208,07/03/2025 16:15:00,28.140,,,,,
209,07/03/2025 16:30:00,28.258,,,,,
210,07/03/2025 16:45:00,28.344,,,,,
211,07/03/2025 17:00:00,28.365,,,,,
212,07/03/2025 17:15:00,28.344,,,,,
213,07/03/2025 17:30:00,28.269,,,,,
214,07/03/2025 17:45:00,28.215,,,,,
215,07/03/2025 18:00:00,28.151,,,,,
216,07/03/2025 18:15:00,27.958,,,,,
217,07/03/2025 18:30:00,27.711,,,,,
218,07/03/2025 18:45:00,27.453,,,,,
219,07/03/2025 19:00:00,27.196,,,,,
220,07/03/2025 19:15:00,26.971,,,,,
221,07/03/2025 19:30:00,26.692,,,,,
222,07/03/2025 19:45:00,26.435,,,,,
223,07/03/2025 20:00:00,26.177,,,,,
224,07/03/2025 20:15:00,25.941,,,,,
225,07/03/2025 20:30:00,25.770,,,,,
226,07/03/2025 20:45:00,25.587,,,,,
227,07/03/2025 21:00:00,25.437,,,,,
228,07/03/2025 21:15:00,25.351,,,,,
229,07/03/2025 21:30:00,25.244,,,,,
230,07/03/2025 21:45:00,25.083,,,,,
231,07/03/2025 22:00:00,24.912,,,,,
232,07/03/2025 22:15:00,24.729,,,,,
233,07/03/2025 22:30:00,24.558,,,,,
234,07/03/2025 22:45:00,24.440,,,,,
235,07/03/2025 23:00:00,24.322,,,,,
236,07/03/2025 23:15:00,24.236,,,,,
237,07/03/2025 23:30:00,24.129,,,,,
238,07/03/2025 23:45:00,23.968,,,,,
239,07/04/2025 00:00:00,23.818,,,,,
240,07/04/2025 00:15:00,23.625,,,,,
241,07/04/2025 00:30:00,23.432,,,,,
242,07/04/2025 00:45:00,23.260,,,,,
243,07/04/2025 01:00:00,23.099,,,,,
244,07/04/2025 01:15:00,22.917,,,,,
245,07/04/2025 01:30:00,22.777,,,,,
246,07/04/2025 01:45:00,22.649,,,,,
247,07/04/2025 02:00:00,22.509,,,,,
248,07/04/2025 02:15:00,22.359,,,,,
249,07/04/2025 02:30:00,22.241,,,,,
250,07/04/2025 02:45:00,22.123,,,,,
251,07/04/2025 03:00:00,22.005,,,,,
252,07/04/2025 03:15:00,21.909,,,,,
253,07/04/2025 03:30:00,21.823,,,,,
254,07/04/2025 03:45:00,21.726,,,,,
255,07/04/2025 04:00:00,21.630,,,,,
256,07/04/2025 04:15:00,21.533,,,,,
257,07/04/2025 04:30:00,21.415,,,,,
258,07/04/2025 04:45:00,21.362,,,,,
259,07/04/2025 05:00:00,21.265,,,,,
260,07/04/2025 05:15:00,21.190,,,,,
261,07/04/2025 05:30:00,21.169,,,,,
262,07/04/2025 05:45:00,21.051,,,,,
263,07/04/2025 06:00:00,20.976,,,,,
264,07/04/2025 06:15:00,20.911,,,,,
265,07/04/2025 06:30:00,20.825,,,,,
266,07/04/2025 06:45:00,20.772,,,,,
267,07/04/2025 07:00:00,20.729,,,,,
268,07/04/2025 07:15:00,20.707,,,,,
269,07/04/2025 07:30:00,20.686,,,,,
270,07/04/2025 07:45:00,20.643,,,,,
271,07/04/2025 08:00:00,20.675,,,,,
272,07/04/2025 08:15:00,20.707,,,,,
273,07/04/2025 08:30:00,20.782,,,,,
274,07/04/2025 08:45:00,20.900,,,,,
275,07/04/2025 09:00:00,21.051,,,,,
276,07/04/2025 09:15:00,21.233,,,,,
277,07/04/2025 09:30:00,21.437,,,,,
278,07/04/2025 09:45:00,21.662,,,,,
279,07/04/2025 10:00:00,21.887,,,,,
280,07/04/2025 10:15:00,22.134,,,,,
281,07/04/2025 10:30:00,22.391,,,,,
282,07/04/2025 10:45:00,22.649,,,,,
283,07/04/2025 11:00:00,22.970,,,,,
284,07/04/2025 11:15:00,23.346,,,,,
285,07/04/2025 11:30:00,23.689,,,,,
286,07/04/2025 11:45:00,24.043,,,,,
287,07/04/2025 12:00:00,24.450,,,,,
288,07/04/2025 12:15:00,24.686,,,,,
289,07/04/2025 12:30:00,25.094,,,,,
290,07/04/2025 12:45:00,25.512,,,,,
291,07/04/2025 13:00:00,25.877,,,,,
292,07/04/2025 13:15:00,26.317,,,,,
293,07/04/2025 13:30:00,26.563,,,,,
294,07/04/2025 13:45:00,26.939,,,,,
295,07/04/2025 14:00:00,27.314,,,,,
296,07/04/2025 14:15:00,27.368,,,,,
297,07/04/2025 14:30:00,27.303,,,,,
298,07/04/2025 14:45:00,27.132,,,,,
299,07/04/2025 15:00:00,27.357,,,,,
300,07/04/2025 15:15:00,27.571,,,,,
301,07/04/2025 15:30:00,27.732,,,,,
302,07/04/2025 15:45:00,27.743,,,,,
303,07/04/2025 16:00:00,27.786,,,,,
304,07/04/2025 16:15:00,27.915,,,,,
305,07/04/2025 16:30:00,28.108,,,,,
306,07/04/2025 16:45:00,28.258,,,,,
307,07/04/2025 17:00:00,28.365,,,,,
308,07/04/2025 17:15:00,28.429,,,,,
309,07/04/2025 17:30:00,28.419,,,,,
310,07/04/2025 17:45:00,28.365,,,,,
311,07/04/2025 18:00:00,28.269,,,,,
312,07/04/2025 18:15:00,28.076,,,,,
313,07/04/2025 18:30:00,27.861,,,,,
314,07/04/2025 18:45:00,27.679,,,,,
315,07/04/2025 19:00:00,27.507,,,,,
316,07/04/2025 19:15:00,27.368,,,,,
317,07/04/2025 19:30:00,27.228,,,,,
318,07/04/2025 19:45:00,27.057,,,,,
319,07/04/2025 20:00:00,26.853,,,,,
320,07/04/2025 20:15:00,26.595,,,,,
321,07/04/2025 20:30:00,26.360,,,,,
322,07/04/2025 20:45:00,26.145,,,,,
323,07/04/2025 21:00:00,25.973,,,,,
324,07/04/2025 21:15:00,25.845,,,,,
325,07/04/2025 21:30:00,25.662,,,,,
326,07/04/2025 21:45:00,25.459,,,,,
327,07/04/2025 22:00:00,25.308,,,,,
328,07/04/2025 22:15:00,25.137,,,,,
329,07/04/2025 22:30:00,24.987,,,,,
330,07/04/2025 22:45:00,24.879,,,,,
331,07/04/2025 23:00:00,24.761,,,,,
332,07/04/2025 23:15:00,24.601,,,,,
333,07/04/2025 23:30:00,24.450,,,,,
334,07/04/2025 23:45:00,24.311,,,,,
335,07/05/2025 00:00:00,24.129,,,,,
336,07/05/2025 00:15:00,23.979,,,,,
337,07/05/2025 00:30:00,23.818,,,,,
338,07/05/2025 00:45:00,23.625,,,,,
339,07/05/2025 01:00:00,23.367,,,,,
340,07/05/2025 01:15:00,23.067,,,,,
341,07/05/2025 01:30:00,22.842,,,,,
342,07/05/2025 01:45:00,22.616,,,,,
343,07/05/2025 02:00:00,22.359,,,,,
344,07/05/2025 02:15:00,22.187,,,,,
345,07/05/2025 02:30:00,22.027,,,,,
346,07/05/2025 02:45:00,21.866,,,,,
347,07/05/2025 03:00:00,21.683,,,,,
348,07/05/2025 03:15:00,21.587,,,,,
349,07/05/2025 03:30:00,21.394,,,,,
350,07/05/2025 03:45:00,21.254,,,,,
351,07/05/2025 04:00:00,21.158,,,,,
352,07/05/2025 04:15:00,21.040,,,,,
353,07/05/2025 04:30:00,20.922,,,,,
354,07/05/2025 04:45:00,20.815,,,,,
355,07/05/2025 05:00:00,20.750,,,,,
356,07/05/2025 05:15:00,20.643,,,,,
357,07/05/2025 05:30:00,20.557,,,,,
358,07/05/2025 05:45:00,20.471,,,,,
359,07/05/2025 06:00:00,20.375,,,,,
360,07/05/2025 06:15:00,20.278,,,,,
361,07/05/2025 06:30:00,20.182,,,,,
362,07/05/2025 06:45:00,20.096,,,,,
363,07/05/2025 07:00:00,20.021,,,,,
364,07/05/2025 07:15:00,19.978,,,,,
365,07/05/2025 07:30:00,20.010,,,,,
366,07/05/2025 07:45:00,19.978,,,,,
367,07/05/2025 08:00:00,20.010,,,,,
368,07/05/2025 08:15:00,20.096,,,,,
369,07/05/2025 08:30:00,20.160,,,,,
370,07/05/2025 08:45:00,20.235,,,,,
371,07/05/2025 09:00:00,20.364,,,,,
372,07/05/2025 09:15:00,20.471,,,,,
373,07/05/2025 09:30:00,20.600,,,,,
374,07/05/2025 09:45:00,20.804,,,,,
375,07/05/2025 10:00:00,21.008,,,,,
376,07/05/2025 10:15:00,21.254,,,,,
377,07/05/2025 10:30:00,21.512,,,,,
378,07/05/2025 10:45:00,21.801,,,,,
379,07/05/2025 11:00:00,22.134,,,,,
380,07/05/2025 11:15:00,22.477,,,,,
381,07/05/2025 11:30:00,22.820,,,,,
382,07/05/2025 11:45:00,23.153,,,,,
383,07/05/2025 12:00:00,23.517,,,,,
384,07/05/2025 12:15:00,23.893,,,,,
385,07/05/2025 12:30:00,24.300,,,,,
386,07/05/2025 12:45:00,24.686,,,,,
387,07/05/2025 13:00:00,25.051,,,,,
388,07/05/2025 13:15:00,25.448,,,,,
389,07/05/2025 13:30:00,25.770,,,,,
390,07/05/2025 13:45:00,26.156,,,,,
391,07/05/2025 14:00:00,26.488,,,,,
392,07/05/2025 14:15:00,26.553,,,,,
393,07/05/2025 14:30:00,26.864,,,,,
394,07/05/2025 14:45:00,26.992,,,,,
395,07/05/2025 15:00:00,26.810,,,,,
396,07/05/2025 15:15:00,26.424,,,,,
397,07/05/2025 15:30:00,26.145,,,,,
398,07/05/2025 15:45:00,25.973,,,,,
399,07/05/2025 16:00:00,25.823,,,,,
400,07/05/2025 16:15:00,25.587,,,,,
401,07/05/2025 16:30:00,25.491,,,,,
402,07/05/2025 16:45:00,25.330,,,,,
403,07/05/2025 17:00:00,25.255,,,,,
404,07/05/2025 17:15:00,25.158,,,,,
405,07/05/2025 17:30:00,25.105,,,,,
406,07/05/2025 17:45:00,25.051,,,,,
407,07/05/2025 18:00:00,24.933,,,,,
408,07/05/2025 18:15:00,24.644,,,,,
409,07/05/2025 18:30:00,24.354,,,,,
410,07/05/2025 18:45:00,24.161,,,,,
411,07/05/2025 19:00:00,23.968,,,,,
412,07/05/2025 19:15:00,23.882,,,,,
413,07/05/2025 19:30:00,23.828,,,,,
414,07/05/2025 19:45:00,23.764,,,,,
415,07/05/2025 20:00:00,23.710,,,,,
416,07/05/2025 20:15:00,23.646,,,,,
417,07/05/2025 20:30:00,23.571,,,,,
418,07/05/2025 20:45:00,23.550,,,,,
419,07/05/2025 21:00:00,23.507,,,,,
420,07/05/2025 21:15:00,23.421,,,,,
421,07/05/2025 21:30:00,23.335,,,,,
422,07/05/2025 21:45:00,23.217,,,,,
423,07/05/2025 22:00:00,23.056,,,,,
424,07/05/2025 22:15:00,22.852,,,,,
425,07/05/2025 22:30:00,22.702,,,,,
426,07/05/2025 22:45:00,22.541,,,,,
427,07/05/2025 23:00:00,22.381,,,,,
428,07/05/2025 23:15:00,22.273,,,,,
429,07/05/2025 23:30:00,22.145,,,,,
430,07/05/2025 23:45:00,22.016,,,,,
431,07/06/2025 00:00:00,21.876,,,,,
432,07/06/2025 00:15:00,21.716,,,,,
433,07/06/2025 00:30:00,21.587,,,,,
434,07/06/2025 00:45:00,21.480,,,,,
435,07/06/2025 01:00:00,21.362,,,,,
436,07/06/2025 01:15:00,21.233,,,,,
437,07/06/2025 01:30:00,21.136,,,,,
438,07/06/2025 01:45:00,20.997,,,,,
439,07/06/2025 02:00:00,20.868,,,,,
440,07/06/2025 02:15:00,20.740,,,,,
441,07/06/2025 02:30:00,20.600,,,,,
442,07/06/2025 02:45:00,20.493,,,,,
443,07/06/2025 03:00:00,20.364,,,,,
444,07/06/2025 03:15:00,20.225,,,,,
445,07/06/2025 03:30:00,20.128,,,,,
446,07/06/2025 03:45:00,20.000,,,,,
447,07/06/2025 04:00:00,19.914,,,,,
448,07/06/2025 04:15:00,19.796,,,,,
449,07/06/2025 04:30:00,19.699,,,,,
450,07/06/2025 04:45:00,19.592,,,,,
451,07/06/2025 05:00:00,19.506,,,,,
452,07/06/2025 05:15:00,19.399,,,,,
453,07/06/2025 05:30:00,19.302,,,,,
454,07/06/2025 05:45:00,19.206,,,,,
455,07/06/2025 06:00:00,19.120,,,,,
456,07/06/2025 06:15:00,19.034,,,,,
457,07/06/2025 06:30:00,19.013,,,,,
458,07/06/2025 06:45:00,18.959,,,,,
459,07/06/2025 07:00:00,18.938,,,,,
460,07/06/2025 07:15:00,18.927,,,,,
461,07/06/2025 07:30:00,18.938,,,,,
462,07/06/2025 07:45:00,18.981,,,,,
463,07/06/2025 08:00:00,19.066,,,,,
464,07/06/2025 08:15:00,19.142,,,,,
465,07/06/2025 08:30:00,19.270,,,,,
466,07/06/2025 08:45:00,19.399,,,,,
467,07/06/2025 09:00:00,19.581,,,,,
468,07/06/2025 09:15:00,19.774,,,,,
469,07/06/2025 09:30:00,19.989,,,,,
470,07/06/2025 09:45:00,20.203,,,,,
471,07/06/2025 10:00:00,20.471,,,,,
472,07/06/2025 10:15:00,20.750,,,,,
473,07/06/2025 10:30:00,21.040,,,,,
474,07/06/2025 10:45:00,21.362,,,,,
475,07/06/2025 11:00:00,21.683,,,,,
476,07/06/2025 11:15:00,22.016,,,,,
477,07/06/2025 11:30:00,22.359,,,,,
478,07/06/2025 11:45:00,22.734,,,,,
479,07/06/2025 12:00:00,23.078,,,,,
480,07/06/2025 12:15:00,23.453,,,,,
481,07/06/2025 12:30:00,23.839,,,,,
482,07/06/2025 12:45:00,24.225,,,,,
483,07/06/2025 13:00:00,24.590,,,,,
484,07/06/2025 13:15:00,24.997,,,,,
485,07/06/2025 13:30:00,25.362,,,,,
486,07/06/2025 13:45:00,25.630,,,,,
487,07/06/2025 14:00:00,25.931,,,,,
488,07/06/2025 14:15:00,26.360,,,,,
489,07/06/2025 14:30:00,26.563,,,,,
490,07/06/2025 14:45:00,26.789,,,,,
491,07/06/2025 15:00:00,27.024,,,,,
492,07/06/2025 15:15:00,27.250,,,,,
493,07/06/2025 15:30:00,27.486,,,,,
494,07/06/2025 15:45:00,27.689,,,,,
495,07/06/2025 16:00:00,27.818,,,,,
496,07/06/2025 16:15:00,27.925,,,,,
497,07/06/2025 16:30:00,27.968,,,,,
498,07/06/2025 16:45:00,28.022,,,,,
499,07/06/2025 17:00:00,28.022,,,,,
500,07/06/2025 17:15:00,27.990,,,,,
501,07/06/2025 17:30:00,27.829,,,,,
502,07/06/2025 17:45:00,27.486,,,,,
503,07/06/2025 18:00:00,27.142,,,,,
504,07/06/2025 18:15:00,26.735,,,,,
505,07/06/2025 18:30:00,26.370,,,,,
506,07/06/2025 18:45:00,26.016,,,,,
507,07/06/2025 19:00:00,25.737,,,,,
508,07/06/2025 19:15:00,25.534,,,,,
509,07/06/2025 19:30:00,25.255,,,,,
510,07/06/2025 19:45:00,25.051,,,,,
511,07/06/2025 20:00:00,24.837,,,,,
512,07/06/2025 20:15:00,24.590,,,,,
513,07/06/2025 20:30:00,24.375,,,,,
514,07/06/2025 20:45:00,24.118,,,,,
515,07/06/2025 21:00:00,23.914,,,,,
516,07/06/2025 21:15:00,23.764,,,,,
517,07/06/2025 21:30:00,23.657,,,,,
518,07/06/2025 21:45:00,23.582,,,,,
519,07/06/2025 22:00:00,23.485,,,,,
520,07/06/2025 22:15:00,23.356,,,,,
521,07/06/2025 22:30:00,23.217,,,,,
522,07/06/2025 22:45:00,23.099,,,,,
523,07/06/2025 23:00:00,22.992,,,,,
524,07/06/2025 23:15:00,22.831,,,,,
525,07/06/2025 23:30:00,22.745,,,,,
526,07/06/2025 23:45:00,22.595,,,,,
527,07/07/2025 00:00:00,22.423,,,,,
528,07/07/2025 00:15:00,22.241,,,,,
529,07/07/2025 00:30:00,22.016,,,,,
530,07/07/2025 00:45:00,21.855,,,,,
531,07/07/2025 01:00:00,21.651,,,,,
532,07/07/2025 01:15:00,21.469,,,,,
533,07/07/2025 01:30:00,21.276,,,,,
534,07/07/2025 01:45:00,21.093,,,,,
535,07/07/2025 02:00:00,20.943,,,,,
536,07/07/2025 02:15:00,20.793,,,,,
537,07/07/2025 02:30:00,20.600,,,,,
538,07/07/2025 02:45:00,20.461,,,,,
539,07/07/2025 03:00:00,20.353,,,,,
540,07/07/2025 03:15:00,20.278,,,,,
541,07/07/2025 03:30:00,20.160,,,,,
542,07/07/2025 03:45:00,20.053,,,,,
543,07/07/2025 04:00:00,19.957,,,,,
544,07/07/2025 04:15:00,19.839,,,,,
545,07/07/2025 04:30:00,19.721,,,,,
546,07/07/2025 04:45:00,19.646,,,,,
547,07/07/2025 05:00:00,19.571,,,,,
548,07/07/2025 05:15:00,19.474,,,,,
549,07/07/2025 05:30:00,19.442,,,,,
550,07/07/2025 05:45:00,19.377,,,,,
551,07/07/2025 06:00:00,19.302,,,,,
552,07/07/2025 06:15:00,19.249,,,,,
553,07/07/2025 06:30:00,19.184,,,,,
554,07/07/2025 06:45:00,19.152,,,,,
555,07/07/2025 07:00:00,19.142,,,,,
556,07/07/2025 07:15:00,19.142,,,,,
557,07/07/2025 07:30:00,19.163,,,,,
558,07/07/2025 07:45:00,19.206,,,,,
559,07/07/2025 08:00:00,19.227,,,,,
560,07/07/2025 08:15:00,19.281,,,,,
561,07/07/2025 08:30:00,19.367,,,,,
562,07/07/2025 08:45:00,19.506,,,,,
563,07/07/2025 09:00:00,19.667,,,,,
564,07/07/2025 09:15:00,19.849,,,,,
565,07/07/2025 09:30:00,20.064,,,,,
566,07/07/2025 09:45:00,20.300,,,,,
567,07/07/2025 10:00:00,20.568,,,,,
568,07/07/2025 10:15:00,20.879,,,,,
569,07/07/2025 10:30:00,21.158,,,,,
570,07/07/2025 10:45:00,21.490,,,,,
571,07/07/2025 11:00:00,21.812,,,,,
572,07/07/2025 11:15:00,22.177,,,,,
573,07/07/2025 11:30:00,22.563,,,,,
574,07/07/2025 11:45:00,22.938,,,,,
575,07/07/2025 12:00:00,23.303,,,,,
576,07/07/2025 12:15:00,23.753,,,,,
577,07/07/2025 12:30:00,24.161,,,,,
578,07/07/2025 12:45:00,24.547,,,,,
579,07/07/2025 13:00:00,24.890,,,,,
580,07/07/2025 13:15:00,25.298,,,,,
581,07/07/2025 13:30:00,25.630,,,,,
